taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
X286,27.936213841935,-112.631149066941,-17.3222219857889,4.8552775988283,23.5800370082822,-10.9151055125353,-9.06199968552645,-16.4531592276476,-7.84361508965426,58.4539908899792
X8,76.8501834974454,-113.096242878246,106.632718625599,65.1148969730878,-103.281031381469,-99.1029009356056,-108.654040211405,-102.8532934667,88.6821051171184,-19.441117063083
X382,-1.69042483780545,0.619154367666392,-10.3001623813124,-36.225582235383,-35.8563175947199,54.7269316661901,22.5049576824463,53.0291564837974,-20.0674161501105,12.1486970419496
X195,163.20488172587,129.493802095328,28.0017528976686,-8.58657765511717,25.6516672564562,62.3881197614203,10.9103451394282,48.2235957099766,-10.9244456146164,-34.6113622112668
X234,67.1963768904091,-212.256575035966,-93.5115163702337,-42.8493394815808,25.8772546585834,209.300047941342,-2.43266319103106,-36.3208896328471,-57.4400996476933,49.4632765855622
X80,-172.28743727128,155.157846701972,-109.810803369694,63.6256241596803,-10.4448498639084,21.6900166571678,120.396792727252,17.5483591278433,144.698479352707,37.203455174862
X278,-122.202633552003,-53.4988502391893,253.266971144398,79.0297116057804,-210.84543642662,28.3562597747307,-116.77196328293,3.02125148869942,2.44261052948661,2.0739740105402
X17,67.9253647640154,-28.6768587374886,-6.46151379344536,-62.867674261411,-31.4302860921352,-81.2433238513629,36.1905461714255,-141.371678267689,2.91667055007804,54.6661595525648
X315,55.5343990526141,-248.480361537354,-90.9346092724774,82.2288796490644,107.34970192174,85.6956277006782,-109.454682314122,9.73800051792908,46.6997366610649,-15.6822787917902
X233,89.967268047008,-183.329354285687,-94.1489980104499,-96.9860764808551,18.2500070428131,144.743835705437,-50.2286188571782,-37.4301190211957,-74.6604998046326,66.7798427529509
X319,132.165609558124,1.82476163540981,61.7889855632924,73.6041065102959,-37.6536910160091,-42.1243433428535,46.5063820597197,-146.991683352876,-2.08118702132061,-101.936840832753
X6,84.4720168174417,-31.2400917192853,-25.5431219584348,-98.5167190671893,-24.0158201756827,-107.20301564631,130.851992028605,-226.014726050103,-60.2130008488505,57.959902341616
X107,56.4547516547254,115.629285324859,55.4738274957238,121.257857201041,104.780776463268,-51.9342290896007,-56.6101415656395,114.326915316386,23.246558098558,92.5166546786628
X157,29.165641894851,53.3942723040722,5.48590896369373,24.7496346038105,5.59497382936958,25.5887249684838,-0.0316190010466247,45.7160169201922,-24.5570933953649,17.036553708519
X251,-123.481612765331,18.8751393876029,-71.5913177999172,26.5861854655212,19.4745480915638,-28.9605855655091,18.7955480218227,6.38312366669097,127.122084048602,133.456109716217
X164,119.220946915086,36.6003599285013,-44.8566900806785,-181.198008231775,-58.0894885562616,31.4130894919346,31.4477505578626,53.0093131942838,34.8535870305486,25.2119002588711
X115,57.3233627741341,66.9168980492821,-12.4807346877535,51.6714641552423,55.2493115336941,-0.912875771579872,27.0884017956953,-41.4104698855464,-1.21192078665344,21.2378597066136
X149,48.6282002962653,-147.997044860739,-29.5960125742518,42.7826127048634,45.2371519682905,-49.2704426864943,3.76380891286672,7.90085056783907,-12.4958729745304,54.9501032074594
X170,227.480410047194,16.1710037429143,-60.5357827232648,-266.173656308847,-95.5117786664476,13.7123974335955,-13.4764916263394,86.6310424807689,73.767616123919,-52.1870171032838
X294,48.3012604385319,-138.718718217851,-37.3161180852269,-8.84664169623511,-4.08907716934817,-25.8043207592272,-2.90755628820376,-8.38408124930107,32.2712752573344,42.1741126447805
X348,8.63448724738674,-48.5227206295839,10.8103174298832,81.6708787307488,-17.3513071840355,-2.15954583340737,-59.3326634750499,2.93463307017713,98.6168410034483,12.0074295854038
X372,70.0906036572819,-46.2479706053072,-28.7748405196778,-69.396616024861,-0.170669920357871,-95.2796155163698,105.249883163276,-198.054791344152,-79.5702042999937,58.2539880548382
X214,184.052846695904,135.063429809009,22.625560458378,-74.1425122393351,-2.91639930181756,30.9635003650811,9.02052239135454,35.66727631343,4.09664897157857,-46.5991552363528
X101,-5.22613719463545,-91.8536669719145,-8.26691587826276,17.5375443346671,2.23302326174976,-126.885360146521,123.821537994462,30.6119793975465,-61.2356917205245,-72.5388376138368
X282,-215.465969346304,-21.5706497365511,197.128682380546,-86.0207061708603,111.458175958691,-50.8279696898692,-81.6951934137171,-81.2472677448266,23.3716964864908,-11.6072468905688
X259,-29.9039478912214,23.9366708752279,28.4591032341157,-8.56832074052714,-34.0399397733422,10.5281110710387,15.9677461887708,-0.331084403844432,-45.3592945719545,12.8635676489758
X19,-89.4627589733249,112.618041812028,-127.148831030702,44.3591619186522,-12.1767575026328,63.9996620211441,109.270435007935,-38.9627777340838,89.8611178710555,-39.8068205077388
X189,146.775109340757,103.249492616755,8.40488391603815,14.1067954054528,17.7609409964338,69.3950308134778,-53.7688853626884,49.1012862599153,22.9650025469813,-73.5335321761486
X223,116.1393814058,101.423709370054,55.1234962315532,43.3839293492453,8.77323923299672,15.4695395839734,-24.7650582731449,-41.903006166748,-32.6603606522523,3.80413395162343
X193,126.379955180781,107.829891812734,3.54181856568758,-32.852518090597,11.2788586235689,68.3401259241627,-22.4071588164434,63.5793892851171,13.9126554807409,-2.41855804378033
X180,109.464906037754,114.519755947014,3.08454329113503,6.90973013009754,23.9866123419943,4.2939352279156,38.7475747270022,-39.3441344462183,-23.5590403864922,-52.2454522570654
X260,-0.789697784661764,-11.3299114060041,125.008212349324,117.140265584441,-124.202928404968,-82.5371492694987,-139.67331753557,-112.136970103711,100.717078847656,-7.30394776580755
X299,39.0711907311382,-131.93218118611,-6.00265648623869,14.6973221692373,-22.6969183617017,-126.945192104367,77.7313421837275,44.8626533557107,-20.9075157082424,9.03146065181432
X321,107.004323327116,-94.0165999124747,-11.0199879490119,57.0935560444363,66.2952339500922,39.5193867807185,21.4917567766536,-37.0751292241945,-36.3713190759491,-94.8489218638153
X212,89.5450851238966,72.1897079875217,-1.79764827042104,-88.1443905861882,-14.6388998266367,35.6629629847326,9.03736689635026,12.939515029036,-6.54806786468117,6.98479241025556
X84,-133.506990294604,122.94646452219,-193.825645561036,-37.2716000952387,-82.4374096493847,-19.8073503434168,-62.9734758620038,-82.4025115250225,-152.02021096789,-38.0448798037091
X5,-169.918194959936,46.55680952716,-127.980580416504,43.9873250905359,-39.9500886642324,59.4063935933667,42.8093730915788,30.758313770954,126.857299878015,25.5297143340998
X139,87.9234523333719,93.3971264571218,97.5626553676127,88.4883253108757,-75.5782816520763,-14.03378770119,-65.6218044521351,-77.7600203840594,27.6947765875908,-13.3640731051411
X200,138.16295212458,-49.4971678165942,25.2407975265215,-62.3664303311368,-92.46004279014,-85.7767297979496,-76.2081995685696,-35.8208429588587,100.133281469254,-27.7331558532923
X363,168.358271546045,-35.2130165464742,-66.2857972739218,-153.706574673098,-47.7658377060305,8.46074181370926,53.770227831709,-8.72297946990735,42.2918508183409,-7.39770632684047
X339,132.228003741486,3.22061032464062,-14.7495706427297,96.2967503225316,66.245193611481,51.9641079606479,32.3719326460656,51.5292816176473,-41.2907533985106,-88.8167698193939
X15,18.9082388854785,76.4639982544076,42.8755836518051,41.1806857195116,-23.1372614865962,0.16189165898593,94.3802470345243,-50.9301711314886,-50.78762706205,46.1214402596441
X241,122.900116326168,120.358272259017,47.939404017614,101.600297106259,81.4844123659248,23.3419783741126,8.88135125136411,-12.6730838626425,-53.3809364388689,2.92257577919347
X109,52.0370234101951,118.931401650119,87.3891423513841,113.193017668332,111.469126342419,-75.2129556337971,-62.2353596624252,122.165598789294,-21.9711268574119,116.911344082083
X25,-140.206709003382,79.8039381858613,-144.361862245086,-10.4493070430031,-59.2181402076729,-22.5527768548988,-61.3678755833772,10.5233533738227,-77.0915652125988,-32.3442143780642
X199,135.736376648599,-49.4622358036093,-12.9841308522902,-65.1485665558927,-27.7317323155288,-47.8831056313889,43.2462617159699,-85.6668821994795,46.7122530162641,-14.953917065922
X367,-33.3653440062338,-103.96285598589,-8.12855448060297,30.4869974623916,-31.3651903610396,-124.974376543459,66.3431210139705,56.5511651609748,-32.2286260055582,-33.3854859034815
X205,133.192171634471,96.6159735594985,51.2631099202418,35.1027291362445,1.94854184981674,-2.35510358665438,-19.9389119888943,-28.9637598403255,7.76897507013597,-44.3523778868413
X271,-172.67141802722,64.8824363616122,-186.365057434237,54.5865811119165,-41.6602885270164,56.8757564081349,98.7313254743625,-2.43812981181371,141.17161125156,-90.3447144608321
X330,89.8381594137958,-175.593863108966,-67.4192516214083,-56.3336391915066,62.6716778244292,113.883146678866,-62.5855571911383,0.708056204825536,11.3025153224697,96.3689560919111
X266,-146.298583147345,-32.931725120798,-70.3269704443194,20.5080023214156,4.98994887675233,-22.4854077114657,-73.9324614579893,27.1489666630249,-73.7267986381468,6.89355035112458
X7,49.5897082111638,-52.5306163168975,22.7395838248476,-37.479341611078,-32.9146049505366,-134.101934959029,39.6794715521191,-193.809983826299,-16.6190075545276,65.476410859828
X252,-193.6543407964,58.9328545293233,-148.201146167613,32.0005940219485,19.1241284049902,61.597820296633,87.1838562793958,-13.6707337452755,128.867540158078,-81.7980599140694
X124,73.6766364682163,117.390340883194,84.2437978485938,74.9827992010622,113.165526544225,-80.6960725998992,-53.3760527192575,101.772475579237,-47.6655895462183,89.6972178939188
X56,-167.713662468751,91.0004297328032,-162.325871089592,74.6890398522085,-57.3688277653429,19.7509554424394,48.9783046521371,-2.55216439285108,134.518224339581,-40.5409728317735
X106,111.548507349705,164.867670038369,102.911127385609,127.610432100067,160.111063671079,-70.0578513401299,-69.7909440295357,145.713281770517,-28.176241342256,108.222137513577
X231,50.2835991139856,-248.978634867661,-112.634229527849,-27.1480052163631,67.599042230223,223.607807401474,-32.8686825210659,-16.3377213312385,-67.2036797159298,47.7659746623921
X160,204.849583693579,-45.5508076684694,-60.7490555486564,-211.970975445498,-66.195020056914,19.7123460951325,-10.9565443354567,16.8876824204102,39.8274142731997,10.6862036337089
X146,177.476651945292,0.921355261011536,-41.7185859975315,-233.42080460344,-96.9690069655264,-5.10309344644372,-45.5660312603085,119.366580939474,37.0178513818774,-75.3617369843575
X187,88.856176774128,72.9457433948159,-5.80320218729277,-93.1089066310954,-69.7581465653716,30.8771559766681,-40.9942485195774,64.5227399599636,64.9293486348076,-34.4897311914046
X23,13.5862635370312,-81.5280135638108,11.8723492883841,15.455412584101,-7.51371184485652,-65.6265431802592,52.277188596755,-75.2655452305737,25.4425932366483,23.4189422071505
X254,-75.763109688471,-10.7442682237173,64.2413403170451,30.453193997637,-44.7010452862322,19.1883146504177,-9.10128075116353,23.6455287113276,-29.232576925645,55.5896903751334
X158,183.43973106935,13.1091898148165,-62.4783833339557,-225.053992740744,-82.6433459217703,12.5609042799981,-14.7143632137795,98.8120180009957,56.3615057302072,-52.3114861997398
X265,-109.528911502289,70.0020594758246,-98.0099927927935,28.9019675077042,-37.092780520915,-19.044249436037,51.0601753573273,36.6627345127112,58.4179453295195,-23.5245804165445
X172,173.8447738929,153.350466387414,23.4628752418058,-65.0653663630498,13.9067439364997,56.338735956636,38.166743203275,2.78838432637873,6.98560429730095,-28.2319914002166
X308,40.9665325117624,-282.918157163768,-121.791032630082,18.1699296127239,85.3837808565044,239.041097542305,-50.7046334382477,-18.230775802791,-67.6365039527607,55.3580477103717
X256,-61.7122315121097,-4.59744971755193,-13.8262680301834,57.9105390146371,-17.0384736138192,1.01851592549128,15.2272277783699,-29.6365551938466,-9.01166446947344,17.2206451819079
X42,-166.154956953027,-6.68978404974286,126.655949192759,-10.8032251921898,85.7386860596081,-102.302398428903,-107.649977582637,-88.6429934973783,87.5610250048233,-35.0250905404988
X211,152.280487133791,-21.4614314115215,-38.3001862073992,-161.138253168748,-46.3987148274428,0.372352909878537,-41.7950660675872,65.3660349477206,16.1318340354147,-5.85953332090599
X108,-0.997492907237001,24.915142431929,31.1837545297668,118.744637654599,98.3793717482795,9.48073428266158,-93.5945154658941,85.7595009131859,23.3276939116601,97.702287991336
X208,60.7442058685569,30.4802105238032,73.7824872083076,53.5143624397308,-22.3260802327888,-21.904077791474,-51.574665945716,-4.91629713264678,13.7775386388544,37.8443332633872
X67,-152.562419543696,31.6937660521527,-159.105478728481,24.4625177498267,-95.7286326454499,-35.4920351000828,-18.2142452148854,-17.5367198622471,-51.1762473600542,-83.5783720948494
X344,128.907526395725,103.906438024155,61.9598759615671,73.492330796171,-9.68096555836476,-19.4907688871529,14.4366117493358,-97.0969224714788,-34.0039505313449,-8.90834147479195
X173,166.979304346726,117.690982040792,-29.1376992381154,-188.869234597374,-31.2274956547673,60.5130239028446,-33.2446671843834,98.7222560205544,46.431336217552,-12.6329613554983
X34,-155.404846857444,11.514448595676,55.9287369987672,-17.2673242500254,51.7889841231807,-40.7516729748422,69.3615242239068,-17.5424198860933,55.0262379090209,54.2651694444688
X176,99.9042003582287,101.39239230055,-33.0698753597517,-19.1003227218601,43.4892430631086,10.2605023202204,60.8265293255474,-28.6936174229712,-28.9533195917752,35.8659106079523
X281,112.99642131564,144.041530216209,4.83101816645113,85.5590582142692,118.554594825947,32.7036892163988,18.5544440688707,33.1397647220401,-40.2384509241166,-1.33916503938628
X349,30.0112833097605,2.75738092535254,-35.4746833612023,39.4539004395339,46.4914048437553,38.832357218053,62.8859377004258,-31.0439957146418,-27.8408729127079,-19.8434578974446
X171,160.375599908441,-41.0313078261193,-26.2715168064583,-176.995404416213,-40.2463843601682,-53.2737476372684,-58.6907800264858,98.6332913228343,78.0839864432087,-3.7773723344392
X337,42.4144559740074,-147.858295043255,2.29708837397209,70.6984168957372,-5.96256593174402,22.9632130791045,-60.3023461663834,-0.0273171408733659,72.4639243864945,-22.0963945861825
X226,129.847923046847,-39.699311191485,26.3559178086432,43.021529588388,9.59367749856222,-18.3016595098632,18.6596523892897,-63.8808669758989,7.71198198787396,1.31691840084976
X298,-2.03585491628324,-198.628353879934,4.32839421768306,41.3893651928388,-62.6247409553764,-244.728498452959,159.466398204798,137.069575615655,-80.0031797853565,-60.3161193505822
X270,-10.9517396476062,-167.329766006849,2.82107716557247,22.5189807406127,30.2997321274044,-135.54368256967,123.137222169396,69.1243232113651,-38.6313594566163,-66.3097998947699
X142,187.88183340674,154.944369739514,52.8750153590463,114.62197467985,132.755431999944,58.3473700691328,12.528642142859,23.2630650531783,-64.3960988230949,-79.7769812323033
X375,-102.828832706941,-118.309623279842,25.8346741534187,-1.69533246970708,91.914542448294,-51.3526759691383,5.61157551395278,-34.9055646908628,49.020819190433,44.9264357451842
X112,131.271462235156,-56.2359402952561,-3.95543123357456,-67.7177500122997,70.8862654313434,-72.023156642396,-67.0421645912622,93.0070572391542,-8.94573908785696,86.9064363189363
X332,102.637495956616,-93.6701949490934,-65.0529139435984,-98.9009860348245,-46.8995196857499,-31.7731757040337,65.6292619480789,10.7204886202814,-1.63271333735088,42.5130050308771
X283,-267.859659172704,29.3830905663261,22.332787541118,-93.7589657015916,170.059247593278,-40.4081646683617,-36.7506625366756,5.87406715404155,93.3475089864675,0.40314702006851
X288,83.6707326498491,-1.04342295488971,-13.7564135829492,-66.0496053654125,-62.5421818080948,-46.1848852191952,93.6372786804296,-107.554376054714,-55.2627073577123,169.262715644181
X279,-251.81340734952,-11.8296939213477,250.387257775888,-147.123069114816,27.3928220350661,130.377595447274,92.6344786480775,23.0387480369292,-56.544995627824,-43.50934246646
X235,70.0259729677413,-202.611347545842,-84.2773546332491,-37.6037837462075,31.9410523554333,196.420041150949,-9.87879832133156,-31.9560180822065,-55.8962065324667,52.7156053163936
X76,-115.072768280734,107.261019535521,-131.996690389307,-16.734098401729,-61.2612203492289,-40.6769717667145,-55.7317022309896,-9.57616106759485,-99.3432354669536,-47.1353253802096
X345,119.015980685764,-6.78605364907559,66.318359933205,79.7663280919233,-39.9077129931768,-44.9545863637606,57.6540451269307,-173.384206752607,-3.53239977660535,-100.388808610983
X249,-151.571890886523,76.3603887499695,-113.80861722201,16.0295633245357,-16.6580716451896,20.3270677849766,91.1350667420223,-37.4081652442356,74.183191843947,-25.1357634473375
X356,67.0752813494332,-129.624809238811,-42.2866981034182,35.2006240513865,27.0085674534922,38.8542131682829,14.3550297864146,-31.6664159114745,-13.5945223837678,-49.2809740824112
X359,82.3891509365755,95.4441152326771,2.14818128186103,-23.1464953150595,9.21034700224092,-3.60550592544878,68.917645915135,-97.8388271661898,-20.9772532191146,72.5390997086213
X361,-237.566471721598,-22.7677189572794,137.182438278194,-62.6502556272672,155.58212383274,-58.5697530363582,-67.2481438198222,-71.6536897684871,29.6644216359723,-23.7888616594041
X162,168.813281106521,-58.5597241535402,36.670195732187,-74.0881238712037,-66.4190983173999,-105.933443461575,-70.0885313623112,-5.40421182025531,88.3126186435534,36.4086248614294
X245,113.647018261055,60.0356429738847,-6.38866919193719,43.0449549720274,91.3369274851292,51.8103971544269,-64.1141718356513,39.2102128890961,-72.4077697520247,-67.1943352938083
X12,73.3720267844737,-6.13891571409946,-12.8982678352054,-14.2135355661282,-56.7583967133609,-49.2655622084801,67.7597592448839,-106.961309023627,-36.4130340843289,137.567288135374
X62,-178.911614753644,70.7671322954199,-138.083257033694,-0.616280834705955,-49.4654263295493,-15.7999603654505,-131.729902046396,6.84605565275348,-151.575654381654,-40.458332611729
X314,39.4747907332082,-256.749982739325,-80.3264359426946,64.8652302364456,120.33278192704,80.784281915679,-108.18989584571,6.88927883894702,48.1001389989704,-15.4628804377501
X71,-152.518439013688,-19.2621844563548,77.7189822930953,67.6306033658311,-92.2153045161032,109.292745165194,90.2458768004252,108.651516062279,19.2188679732321,48.0572019115112
X86,-183.658554110285,73.070399907767,-125.697198103509,94.4633422729455,-16.6397970853616,-2.43865630310164,35.7392280570694,47.6464162111595,154.217397020764,46.6542665382705
X244,95.4216715445375,50.8534635569165,13.8213585759023,56.011072882798,89.49873015628,10.7397679878308,-74.6256684113879,23.4707048365497,6.7897115063758,-9.16477665142131
X190,144.314679824864,113.326324392577,35.9315066410033,26.7963710195581,29.3080470826346,8.02828969482494,3.5040596672548,22.5261339862228,-21.1512892193506,-18.4272534157431
X206,120.603619516524,88.3389537022726,71.3027596945,85.5745116743319,45.6133372868912,-32.1134026261649,-59.5520598946218,22.6127509803277,33.5393102263428,-46.3018556511706
X342,166.387434568375,23.1385918346837,47.0959808219923,46.6857590145156,-2.80655852242489,-11.7019165845165,43.6890362665772,-81.435861502149,-36.4853505311576,-64.914179253975
X4,-1.31133910620667,78.1508394687137,21.7087948300576,38.1947538248616,13.056490001162,27.9902232105255,56.8890509704501,-69.4077662934196,-58.511522749094,52.7775046669386
X216,151.190196447101,92.1191049765815,31.4625553777848,-51.693982235079,-47.5544846849873,-8.10090652394219,-41.4809856707471,-61.2255677716337,53.7091247065191,-67.8682531065105
X302,89.9632782131997,-143.963665208951,25.3391352804852,17.3714570405379,-54.8803353882571,6.27622889893687,-84.3655500077961,-76.7570340187087,77.8364104912474,-26.1899957394667
X68,-148.598272481757,138.170937775097,-206.520194628279,-44.528138689561,-63.4633656272869,-48.5733891703925,-128.58425488726,-89.852226734575,-197.353948497912,-33.5455058725022
X377,-118.890933183292,46.7296116842131,-81.7264018562588,35.5102799540675,-35.6983086048958,18.8801182662541,58.2142052647297,-2.73227431222572,75.6158833977272,30.5024571867433
X64,-131.238261815916,54.6295599607008,-118.994780541886,3.34396370921632,-77.19032686574,-7.28402101489295,-136.260940632104,18.7197888078766,-158.372550147035,-27.0733699105767
X136,140.760885032956,42.1525000430015,-24.7216195304338,-123.657710698818,-43.2286702958228,27.1890513197672,-28.2550800520035,75.708223450845,13.7496750146716,-11.9272018416517
X362,-151.733852122413,4.89077826414762,151.565043023524,30.2154517293449,-153.834156966107,124.028164810825,58.1311996766285,28.9714613268863,-65.0553752137601,-8.30224744326785
X66,-94.2982601600817,90.3213551716277,-131.828874145874,-25.1671050645814,-61.0609566566249,-1.37363311607841,0.184107460119572,-42.2649091492508,-16.8013922447229,10.6127893182357
X38,-274.525364022004,28.1595600831549,41.5326595560238,-138.7624739789,212.315547702189,-64.4069788920963,-35.7770510048931,-15.4492442389475,71.964890786206,16.5146061191139
X148,183.756594327475,209.063420445413,62.7080876659135,-11.4287927464616,37.794681386662,22.5376479068227,-12.3926633716583,98.1011721449997,-15.3442969842211,19.0150305999989
X196,159.370697177814,15.3536616817767,14.8062106726821,78.3392442519222,19.4050276449356,-1.48687288339773,-7.91453991028484,-22.8593394481629,63.7460065512145,-138.633448375234
X91,-17.1844623046461,-168.18589678333,-10.5941580926481,79.6866219363226,-19.1744839956914,-204.664215838317,107.080032470396,157.770622858444,-52.6036437630981,-46.160532682029
X322,109.927252774093,-69.2471462782256,-10.0458378894734,58.4100493989241,60.1912885006434,34.2138274181752,20.4743693737615,-39.8460845167881,-31.0688953611443,-78.3798054454634
X311,66.2062969141191,-216.575736536748,-51.6606271956785,101.264624108969,66.2998686229101,26.4951718526105,-107.909975518213,-12.1154327841509,69.464515569792,-29.4090845645882
X186,128.065634069965,-19.5716142721672,8.81801621577578,-124.283796081099,-54.4356762978189,-59.6674931782498,-3.93478207341815,3.42209402245205,61.4005026267593,0.850400804072066
X40,7.44667402510945,-32.0064766290509,-19.707919508397,18.8406474271374,27.9213301171922,-40.3916162659435,27.9627350825068,-12.7198512909825,-33.6154648574895,-32.3756564574121
X278,-122.202633552003,-53.4988502391893,253.266971144398,79.0297116057804,-210.84543642662,28.3562597747307,-116.77196328293,3.02125148869942,2.44261052948661,2.0739740105402
X268,-18.0132724244382,40.7133049388726,-3.63252822409117,-43.1928025818187,-37.6033859243681,8.63464612193356,-2.48328727773076,73.3632236130822,-55.5505111064807,-21.1499609796483
X75,-195.759668731913,-4.3371917492077,34.1121607833606,36.4087960924713,-107.89069004142,143.154999995994,120.225907026831,72.2124014947431,-0.536569340746881,-47.1507279200702
X98,-7.56492086034968,-92.8192860451674,-42.3286852485563,-36.0702283985476,-11.7631448833778,-32.4381801081531,82.3608901921253,-82.0880776954621,-72.4436893555059,8.74007447789867
X144,178.869704238676,0.994291325831177,-42.4230459025657,-242.298659906024,-99.563632428429,-3.75584906354526,-45.016061350026,123.025979773815,37.067513587682,-76.9485809551944
X358,25.1883615141867,-93.990557950863,-24.3378916244987,81.3966966813822,41.6172307349794,84.500547042843,-10.013690402597,-15.9119369136701,-28.8767998224,-81.3505609823653
X373,34.2143852838682,-264.637852710739,-110.354700580681,-12.4713950810984,68.4813726726245,220.023285193852,-39.9210700496799,-27.4789390652385,-72.5587891775516,69.2408213835901
X78,-119.874314702424,138.582115762653,-131.433668428758,61.805793828186,-29.7864498984387,19.7479493109055,49.5731034278493,25.8573569218528,126.960292983452,60.0434469173477
X32,-100.266910852976,-33.5140400965301,176.677505299055,60.1548387740976,-162.702972816488,38.6468197086076,-25.8213030512842,35.4779908913387,-24.1232954204857,-7.12296805492524
X174,157.363621222474,168.583600171918,55.938085202901,-40.6872165943765,61.6381348646901,0.454557904592957,-19.8696350369095,149.131276088636,-32.37599712427,60.6123384874069
X116,96.4465999830901,-136.36976285567,16.8249611087619,9.26924382792566,-74.6093468907897,-84.2306405646384,-38.4772663734611,-77.3481199366058,87.0099038722693,-9.18241495755975
X360,73.8682603568651,94.4894004453058,13.2116368910303,-18.4717870565653,14.8858438208502,13.4977383557678,52.8412803413079,-111.425750775834,-18.528376329422,71.7520207961376
X135,160.50825458329,29.496378714175,-45.2611629426893,-173.797658907099,-77.7826702705188,47.4488015872293,-5.42229540377199,89.912547100765,63.8299722172378,-54.1371565691746
X105,69.2394806689546,49.3893465553406,100.249810895009,106.349738084492,-37.0838928351844,-40.8470090244901,-66.4214688927368,-30.8400881618124,37.6431374262853,-5.16185340553273
X287,74.315579362216,-9.99712779360546,-17.5186988033549,-53.7218301117509,-54.5069954742924,-51.5423359235496,92.2131871960588,-100.339482834445,-54.1510386358448,182.643725546938
X207,110.878515417559,51.9522361687535,11.2554748887191,88.2266531524745,-3.7408257095889,60.001023628702,-31.9752146528505,-42.3019925363199,-33.8709219875197,-13.7487487817964
X24,-4.48942005971762,-202.349849004785,-6.86362739402398,68.8715759540054,-68.4747312509399,-202.611129708405,105.755024629993,23.6617551989903,-45.6642647062587,25.8939090985938
X39,-178.547635485349,27.8504756135114,79.8704211042891,-26.0930739397236,-40.010322027636,66.4645292573509,51.4108263901383,33.0613555907677,-4.47515903125843,22.2425983641613
X378,6.7080028283762,-183.841054994689,-15.2132674508148,39.0541033256364,-32.3701529628768,-155.537963350087,86.7521642597466,140.595117714376,-37.9590623115405,-40.3303649717011
X182,148.138081720536,11.8310382478808,20.3753734902139,-43.0535619646147,-26.2003071246612,-22.0959844676784,19.9252637083892,-11.8198027765262,2.69925206899001,-42.8132254256349
X127,61.191497089575,-127.690569683232,-13.5868920940702,-3.21064508319661,63.0751001764744,-30.1388005919969,82.8671754461246,-29.7706646901322,11.6363589369367,-35.9750644247238
X368,-178.669997502428,48.2504188613419,-161.092747846518,26.5915441386397,-24.4411426808333,96.6112266604297,115.946595853596,-34.7122347492337,121.888608565541,-73.4259080971122
X85,-142.526580866772,137.05026990265,-206.34702584294,-53.7564942030441,-58.5741529230448,-33.6550624024182,-107.152736402428,-94.0552948898985,-181.537295577053,-26.1175092659699
X331,89.1383434159872,-111.001301606242,-27.0205322122368,46.397621435719,25.6238840776737,21.1967136520225,3.7478393809089,-24.9188660240106,-8.38835041496339,-39.0713121096074
X366,7.73724543470721,-180.655661414757,-6.51596292785166,40.8486433172597,-43.3613792415592,-266.425853291744,157.82441374993,100.56593492145,-56.4513994335016,-52.9725114113738
X350,155.763938581097,19.2682866474773,41.2878712909406,75.4032576886312,42.8733242746662,20.6386876620069,87.8373039293629,-64.5284296302504,-6.75198019529108,-76.6851317007916
X191,113.422828802832,107.6449342707,36.0402581788764,29.656946817265,30.6933689787836,15.878734404358,14.4637646229503,13.4629269553968,-31.6482153240512,21.4567506225729
X365,7.99384651805912,-56.3506794452325,-27.0745629366132,-46.7632480383616,-1.38836519589234,-54.8715696088547,86.6753611640494,-121.02505708043,-80.4104164957783,35.4074127835863
X14,-128.630518218994,-21.6049869171553,-73.9189146457659,73.1141249987957,46.7475047128945,19.0452204237458,-24.2373227559249,53.7470656003228,54.9797878661942,73.9669599188114
X49,-177.965502764817,89.7756841407478,-160.025563449056,-21.8436552615402,-55.4213187912213,-8.59435877189629,-57.7315566198108,-16.2367267002598,-57.9639500846297,0.992380808801078
X336,107.278735322336,73.4123090706103,-4.67668493860887,125.957554191827,81.5369517288781,75.9498077116961,16.8971899373447,46.6330973106908,-47.6632193980788,-74.7422384197863
X3,6.43602273445049,25.0958632697575,-33.4561628617589,-29.4495556382981,-11.0152927180449,-34.7163445782937,74.9871894404677,-92.9710350447076,-9.25518440568771,118.041044186535
X47,-24.7023187939448,-196.460562817334,13.7185992791651,71.9371840249097,-48.4460896119301,-241.584282436846,131.500273124079,148.911215050455,-93.8980776030449,-60.2557512524096
X177,182.573211142034,-13.0082254158254,-45.7093334215784,-173.589228502521,-85.1827219545103,-3.36583998617475,27.4756049145819,46.8387239584921,55.293464458001,-19.1514303401626
X285,-143.197531137299,124.16786644793,-73.1121323470922,81.783949774503,-2.69084763334968,-27.4639587544936,53.0129738180402,69.2500654700724,136.504265964019,185.213301679222
X28,-227.85474440255,75.8520549400404,-65.747721584058,-68.8836758512899,122.627147850181,6.95607664775112,23.0569334441189,-33.6891079986627,115.174264344573,-81.1044164838266
X22,-203.736815968799,42.955512501095,-121.427932961126,13.6926348641659,31.2858903178372,45.1123512729876,64.7146614375925,-42.2088401013891,96.6182130987144,-71.513767641279
X222,53.8040352036099,113.089602147709,56.3806053570249,118.417953303567,103.883403938426,-54.0994710865128,-54.6916058531591,115.931541991779,24.3619922287462,94.5977004862585
